event_type,resource_id,resource_name,resource_type,enterprise_id,timestamp,client_ip,geoip,user_agent,success
user_login_event,user_6,user_6,user,enterprise_4,2025-04-24T09:37:44,103.27.15.227,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.7861, ""longitude"": 76.8853}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-05-13T06:37:44,182.64.122.111,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6586, ""longitude"": 77.3833}","{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-05-04T05:37:44,213.87.227.188,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.9978, ""longitude"": 37.2134}","{""browser"": ""Safari"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-05-07T11:37:44,182.64.125.28,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.75, ""longitude"": 76.8804}","{""browser"": ""Safari"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-03-28T06:37:44,157.131.49.58,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 40.549, ""longitude"": -74.1495}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_6,user_6,user,enterprise_4,2025-06-21T05:37:44,103.27.11.30,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5085, ""longitude"": 76.8983}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_14,user_14,user,enterprise_5,2025-06-05T13:37:44,62.147.55.110,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9463, ""longitude"": 2.063}","{""browser"": ""Firefox"", ""browser_version"": ""110.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Airport-Terminal""}",True
user_login_event,user_7,user_7,user,enterprise_2,2025-06-21T04:37:44,178.140.217.145,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8008, ""longitude"": 37.1363}","{""browser"": ""Edge"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-05-07T13:37:44,211.45.135.66,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0776, ""longitude"": 126.6353}","{""browser"": ""Chrome"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-06-07T11:37:44,103.27.15.29,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5094, ""longitude"": 77.0938}","{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_9,user_9,user,enterprise_3,2025-05-15T11:37:44,195.154.48.169,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.8822, ""longitude"": 2.5614}","{""browser"": ""Firefox"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""Shared-Workstation""}",True
user_login_event,user_9,user_9,user,enterprise_3,2025-06-21T10:37:44,62.147.153.153,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.915, ""longitude"": 2.4598}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""Shared-Workstation""}",True
user_login_event,user_18,user_18,user,enterprise_9,2025-04-08T12:37:44,222.99.222.49,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1827, ""longitude"": 126.6846}","{""browser"": ""Firefox"", ""browser_version"": ""110.0"", ""os"": ""MacOS"", ""os_version"": ""14.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_2,user_2,user,enterprise_5,2025-04-29T14:37:44,175.223.191.73,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7535, ""longitude"": 126.3411}","{""browser"": ""Chrome"", ""browser_version"": ""111.0"", ""os"": ""Linux"", ""os_version"": ""11.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_11,user_11,user,enterprise_5,2025-06-14T06:37:44,95.165.215.136,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.5203, ""longitude"": 37.3053}","{""browser"": ""Safari"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-04-07T07:37:44,103.27.9.71,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4109, ""longitude"": 77.2493}","{""browser"": ""Firefox"", ""browser_version"": ""110.0"", ""os"": ""MacOS"", ""os_version"": ""14.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-05-05T07:37:44,103.248.96.249,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.7988, ""longitude"": 77.3892}","{""browser"": ""Edge"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-05-29T10:37:44,23.106.170.69,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 42.7981, ""longitude"": -76.723}","{""browser"": ""Firefox"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_13,user_13,user,enterprise_5,2025-06-22T11:37:44,175.223.80.180,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2379, ""longitude"": 127.074}","{""browser"": ""Chrome"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""Shared-Workstation""}",True
user_login_event,user_15,user_15,user,enterprise_10,2025-04-03T10:37:44,103.248.99.4,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5058, ""longitude"": 77.1078}","{""browser"": ""Edge"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_8,user_8,user,enterprise_4,2025-05-28T08:37:44,211.45.123.39,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8339, ""longitude"": 126.2451}","{""browser"": ""Firefox"", ""browser_version"": ""110.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_9,user_9,user,enterprise_3,2025-06-01T11:37:44,62.147.52.139,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9985, ""longitude"": 2.1171}","{""browser"": ""Edge"", ""browser_version"": ""115.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""Hotel-PC""}",True
user_login_event,user_2,user_2,user,enterprise_5,2025-06-23T07:37:44,222.99.83.123,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.65, ""longitude"": 127.4219}","{""browser"": ""Chrome"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_12,user_12,user,enterprise_9,2025-05-25T06:37:44,222.99.124.96,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6801, ""longitude"": 126.4152}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-05-20T06:37:44,157.131.148.236,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 42.4582, ""longitude"": -72.1557}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_18,user_18,user,enterprise_9,2025-04-30T05:37:44,222.99.2.107,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.337, ""longitude"": 126.4738}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_10,user_10,user,enterprise_10,2025-05-16T09:37:44,103.248.98.162,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6822, ""longitude"": 77.0125}","{""browser"": ""Edge"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""11.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-04-19T11:37:44,175.223.116.121,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8369, ""longitude"": 126.651}","{""browser"": ""Edge"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""US-Office-Desktop""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-05-08T04:37:44,95.165.53.6,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.5536, ""longitude"": 37.85}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_9,user_9,user,enterprise_3,2025-03-27T09:37:44,195.154.47.231,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9929, ""longitude"": 2.3973}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""Shared-Workstation""}",True
user_login_event,user_2,user_2,user,enterprise_5,2025-04-22T07:37:44,175.223.92.121,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3971, ""longitude"": 126.7251}","{""browser"": ""Chrome"", ""browser_version"": ""110.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_11,user_11,user,enterprise_5,2025-04-23T09:37:44,95.165.241.140,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8489, ""longitude"": 37.9234}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_11,user_11,user,enterprise_5,2025-04-08T11:37:44,213.87.194.108,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.5548, ""longitude"": 37.5896}","{""browser"": ""Safari"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_12,user_12,user,enterprise_9,2025-06-04T12:37:44,222.99.141.87,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.471, ""longitude"": 127.474}","{""browser"": ""Safari"", ""browser_version"": ""112.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_20,user_20,user,enterprise_4,2025-05-16T10:37:44,103.27.10.15,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5562, ""longitude"": 77.0819}","{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-05-19T03:37:44,175.223.14.74,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8729, ""longitude"": 126.8031}","{""browser"": ""Chrome"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""US-Office-Desktop""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-06-04T09:37:44,175.223.56.62,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7906, ""longitude"": 126.2496}","{""browser"": ""Edge"", ""browser_version"": ""113.0"", ""os"": ""Windows"", ""os_version"": ""11.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-06-22T07:37:44,182.64.146.38,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5668, ""longitude"": 77.187}","{""browser"": ""Firefox"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_8,user_8,user,enterprise_4,2025-05-03T04:37:44,222.99.43.208,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6666, ""longitude"": 127.4625}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_5,user_5,user,enterprise_9,2025-03-28T14:37:44,222.99.198.106,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6359, ""longitude"": 127.1614}","{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""US-Windows-PC""}",True
user_login_event,user_10,user_10,user,enterprise_10,2025-06-10T12:37:44,103.27.13.164,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.8124, ""longitude"": 77.1846}","{""browser"": ""Edge"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""11.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-04-04T03:37:44,175.223.112.127,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1187, ""longitude"": 126.3591}","{""browser"": ""Chrome"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-04-11T07:37:44,157.131.0.142,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 41.0638, ""longitude"": -76.3365}","{""browser"": ""Safari"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_6,user_6,user,enterprise_4,2025-04-29T09:37:44,103.248.99.183,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.7628, ""longitude"": 77.0768}","{""browser"": ""Safari"", ""browser_version"": ""110.0"", ""os"": ""Windows"", ""os_version"": ""12.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-04-28T12:37:44,178.140.140.83,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8277, ""longitude"": 37.2526}","{""browser"": ""Safari"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""Linux-Workstation""}",True
user_login_event,user_19,user_19,user,enterprise_5,2025-04-12T11:37:44,222.99.74.39,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.675, ""longitude"": 127.2112}","{""browser"": ""Edge"", ""browser_version"": ""111.0"", ""os"": ""Windows"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",False
user_login_event,user_13,user_13,user,enterprise_5,2025-04-25T04:37:44,62.147.64.192,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.832, ""longitude"": 2.0211}","{""browser"": ""Edge"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""14.0"", ""device"": ""Shared-Workstation""}",True
user_login_event,user_3,user_3,user,enterprise_7,2025-05-23T08:37:44,103.248.99.120,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.6137, ""longitude"": 76.8128}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""10.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_14,user_14,user,enterprise_5,2025-05-15T13:37:44,195.154.216.191,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.8679, ""longitude"": 2.2583}","{""browser"": ""Chrome"", ""browser_version"": ""115.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_10,user_10,user,enterprise_10,2025-05-03T11:37:44,103.248.98.244,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.4453, ""longitude"": 76.8599}","{""browser"": ""Edge"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_10,user_10,user,enterprise_10,2025-03-26T11:37:44,103.27.14.254,"{""country_code"": ""IN"", ""continent_code"": ""AS"", ""region_name"": ""New Delhi"", ""region_code"": ""IN"", ""timezone"": ""Asia/Kolkata"", ""latitude"": 28.5029, ""longitude"": 77.0362}","{""browser"": ""Edge"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Windows-PC""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-04-17T10:37:44,178.140.95.116,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.8663, ""longitude"": 37.4152}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_1,user_1,user,enterprise_3,2025-04-08T10:37:44,175.223.176.198,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1943, ""longitude"": 127.3186}","{""browser"": ""Firefox"", ""browser_version"": ""114.0"", ""os"": ""Windows"", ""os_version"": ""14.0"", ""device"": ""US-MacBook.local""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-03-31T09:37:44,23.106.27.150,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 41.2585, ""longitude"": -75.9391}","{""browser"": ""Firefox"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-04-04T13:37:44,104.192.33.24,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 42.7567, ""longitude"": -79.5783}","{""browser"": ""Safari"", ""browser_version"": ""113.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""Mobile-Phone""}",True
user_login_event,user_8,user_8,user,enterprise_4,2025-06-21T22:37:44,157.131.184.11,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 42.1918, ""longitude"": -75.4297}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""MacOS"", ""os_version"": ""14.0"", ""device"": ""Mobile-Phone""}",False
user_login_event,user_17,user_17,user,enterprise_2,2025-06-23T10:37:44,95.165.223.76,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.9909, ""longitude"": 37.7861}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_16,user_16,user,enterprise_1,2025-04-09T09:37:44,211.45.239.40,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6746, ""longitude"": 127.3665}","{""browser"": ""Safari"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_4,user_4,user,enterprise_5,2025-04-28T10:37:44,157.131.135.159,"{""country_code"": ""US"", ""continent_code"": ""NA"", ""region_name"": ""New York"", ""region_code"": ""US"", ""timezone"": ""America/New_York"", ""latitude"": 41.862, ""longitude"": -78.5356}","{""browser"": ""Firefox"", ""browser_version"": ""115.0"", ""os"": ""Linux"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_17,user_17,user,enterprise_2,2025-05-28T08:37:44,178.140.243.145,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.703, ""longitude"": 37.8999}","{""browser"": ""Safari"", ""browser_version"": ""111.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""MacBook-Pro.local""}",True
user_login_event,user_7,user_7,user,enterprise_2,2025-05-11T06:37:44,213.87.77.212,"{""country_code"": ""RU"", ""continent_code"": ""EU"", ""region_name"": ""Moscow"", ""region_code"": ""RU"", ""timezone"": ""Europe/Moscow"", ""latitude"": 55.6624, ""longitude"": 37.1723}","{""browser"": ""Firefox"", ""browser_version"": ""110.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""Office-Desktop""}",True
user_login_event,user_12,user_12,user,enterprise_9,2025-03-31T13:37:44,175.223.109.240,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6811, ""longitude"": 127.4123}","{""browser"": ""Safari"", ""browser_version"": ""114.0"", ""os"": ""Windows"", ""os_version"": ""10.0"", ""device"": ""US-Linux-Box""}",True
user_login_event,user_13,user_13,user,enterprise_5,2025-03-25T05:37:44,195.154.75.126,"{""country_code"": ""FR"", ""continent_code"": ""EU"", ""region_name"": ""Paris"", ""region_code"": ""FR"", ""timezone"": ""Europe/Paris"", ""latitude"": 48.9131, ""longitude"": 2.4353}","{""browser"": ""Chrome"", ""browser_version"": ""112.0"", ""os"": ""Linux"", ""os_version"": ""10.0"", ""device"": ""Airport-Terminal""}",True
