event_type,geoip,client_ip,user_agent,resource_id,resource_name,resource_type,timestamp,enterprise_id,success
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3028, ""longitude"": 127.1565}",211.45.126.158,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-06-25T10:38:36,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4975, ""longitude"": 126.5153}",211.45.110.186,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-06-26T09:34:57,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1764, ""longitude"": 127.1142}",211.45.76.184,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-06-27T20:41:13,enterprise_6,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2854, ""longitude"": 126.375}",211.45.211.242,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-06-28T19:46:48,enterprise_6,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2112, ""longitude"": 126.6687}",222.99.251.87,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-06-29T20:05:57,enterprise_9,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4752, ""longitude"": 126.4865}",222.99.99.98,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-06-30T12:59:10,enterprise_1,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0888, ""longitude"": 126.4726}",222.99.177.85,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-01T12:39:34,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1955, ""longitude"": 126.4484}",211.45.35.147,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-02T17:46:26,enterprise_3,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7812, ""longitude"": 127.2872}",175.223.179.49,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-03T17:38:36,enterprise_9,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8093, ""longitude"": 126.984}",175.223.2.200,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-04T17:40:39,enterprise_6,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6835, ""longitude"": 126.7108}",222.99.194.98,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-05T18:06:31,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.122, ""longitude"": 126.7393}",211.45.54.7,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-06T21:24:52,enterprise_1,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0237, ""longitude"": 127.3195}",211.45.223.178,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-07T21:53:17,enterprise_10,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.146, ""longitude"": 126.9594}",222.99.124.33,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-08T20:27:13,enterprise_7,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.5701, ""longitude"": 126.5676}",222.99.215.237,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-09T13:55:22,enterprise_6,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6206, ""longitude"": 126.9066}",222.99.241.98,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-07-10T14:03:40,enterprise_2,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.1079, ""longitude"": 126.2216}",175.223.191.17,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-11T11:26:06,enterprise_1,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7475, ""longitude"": 126.8232}",222.99.102.34,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-12T21:42:31,enterprise_2,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.5047, ""longitude"": 126.759}",211.45.38.185,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-13T09:34:18,enterprise_10,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7149, ""longitude"": 126.5237}",175.223.78.114,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-14T13:09:36,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.5788, ""longitude"": 126.4667}",175.223.39.78,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-15T14:30:37,enterprise_2,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7982, ""longitude"": 127.0774}",175.223.246.13,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-16T18:38:41,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6197, ""longitude"": 126.6495}",222.99.3.99,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-07-17T19:36:09,enterprise_1,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7825, ""longitude"": 126.1488}",211.45.214.115,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-18T16:34:07,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.9743, ""longitude"": 126.5197}",211.45.250.92,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-19T09:36:18,enterprise_7,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.7821, ""longitude"": 126.5322}",211.45.18.157,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-20T09:00:57,enterprise_10,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2387, ""longitude"": 126.2097}",211.45.162.162,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-21T13:00:30,enterprise_9,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8718, ""longitude"": 126.7425}",175.223.132.202,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-22T12:36:31,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4391, ""longitude"": 126.8313}",222.99.24.220,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-07-23T10:21:40,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2997, ""longitude"": 127.0047}",211.45.72.69,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-24T09:19:18,enterprise_5,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0896, ""longitude"": 126.1937}",222.99.94.27,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-07-25T16:02:26,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3063, ""longitude"": 126.9623}",175.223.153.71,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-26T10:46:42,enterprise_1,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6348, ""longitude"": 127.2542}",175.223.84.203,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-27T15:34:58,enterprise_7,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.9828, ""longitude"": 126.6019}",211.45.239.117,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-28T14:25:53,enterprise_10,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6833, ""longitude"": 126.483}",211.45.38.200,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-29T12:29:32,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2072, ""longitude"": 126.9252}",222.99.176.254,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-07-30T18:47:49,enterprise_5,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2842, ""longitude"": 126.1256}",175.223.69.207,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-07-31T18:38:48,enterprise_2,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.9695, ""longitude"": 127.2241}",222.99.78.59,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-01T12:25:34,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0192, ""longitude"": 127.2309}",175.223.33.50,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-02T16:28:25,enterprise_3,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0834, ""longitude"": 127.1364}",175.223.202.20,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-03T14:30:50,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4934, ""longitude"": 126.1577}",211.45.120.44,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-08-04T20:59:22,enterprise_8,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.519, ""longitude"": 126.2259}",211.45.244.39,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-05T19:02:01,enterprise_1,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8045, ""longitude"": 126.0895}",175.223.160.170,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-06T12:53:41,enterprise_7,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.5951, ""longitude"": 127.2403}",222.99.126.132,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-07T16:19:10,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.9164, ""longitude"": 126.8609}",222.99.6.163,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-08-08T14:41:58,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4433, ""longitude"": 126.0393}",211.45.211.0,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-09T09:22:10,enterprise_7,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.838, ""longitude"": 126.7297}",211.45.6.138,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-10T14:00:36,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0256, ""longitude"": 126.0749}",222.99.132.240,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-08-11T21:37:50,enterprise_9,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3788, ""longitude"": 127.1058}",222.99.63.221,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-08-12T11:00:56,enterprise_4,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0016, ""longitude"": 126.1068}",211.45.184.91,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-13T11:58:35,enterprise_9,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0208, ""longitude"": 127.4911}",222.99.134.129,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-14T13:23:05,enterprise_2,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6038, ""longitude"": 126.06}",175.223.121.11,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-08-15T14:38:55,enterprise_10,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.5237, ""longitude"": 126.5749}",211.45.51.161,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-16T11:48:19,enterprise_3,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3992, ""longitude"": 127.0801}",222.99.72.90,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-17T14:50:24,enterprise_9,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.0695, ""longitude"": 127.3774}",222.99.141.207,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-08-18T11:00:38,enterprise_2,False
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.3696, ""longitude"": 127.4684}",222.99.146.55,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-19T15:53:46,enterprise_7,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.8728, ""longitude"": 127.3102}",175.223.148.52,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-20T10:18:54,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.2061, ""longitude"": 126.3892}",211.45.170.24,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-08-21T13:45:38,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.9902, ""longitude"": 126.8938}",222.99.15.90,"{""browser"": ""Safari"", ""browser_version"": ""14.0"", ""os"": ""MacOS"", ""os_version"": ""11.0"", ""device"": ""US-Windows-PC""}",35050,user_3,user,2025-08-22T14:09:05,enterprise_8,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4547, ""longitude"": 126.6026}",222.99.82.178,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Linux-Box""}",35050,user_3,user,2025-08-23T13:52:58,enterprise_3,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.6947, ""longitude"": 126.3061}",175.223.66.124,"{""browser"": ""Chrome"", ""browser_version"": ""114.0"", ""os"": ""MacOS"", ""os_version"": ""12.0"", ""device"": ""US-Office-Desktop""}",35050,user_3,user,2025-08-24T12:52:00,enterprise_5,True
user_login_event,"{""country_code"": ""KR"", ""continent_code"": ""AS"", ""region_name"": ""Seoul"", ""region_code"": ""KR"", ""timezone"": ""Asia/Seoul"", ""latitude"": 37.4185, ""longitude"": 126.6193}",175.223.108.104,"{""browser"": ""Firefox"", ""browser_version"": ""113.0"", ""os"": ""MacOS"", ""os_version"": ""13.0"", ""device"": ""US-MacBook.local""}",35050,user_3,user,2025-08-25T12:17:49,enterprise_3,True
